EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
 2019-01-24T19:00:00.000Z,-5.3,47.1,4.8,-3.9,1,7.2,598,1.4,-3.8,4.3,259770
 2019-01-24T20:00:00.000Z,-5.3,47.1,3.9,-4.3,-1.1,7.8,613,1.6,-3.9,5.8,301598
 2019-01-24T21:00:00.000Z,-5.3,47.2,2.9,-4.4,-2.3,8.2,608,1.6,-3.9,6,290403
 2019-01-24T22:00:00.000Z,-5.3,47.2,3.2,-4.8,2.2,7.2,598,0.3,-4,5.9,321828
 2019-01-24T23:00:00.000Z,-5.3,47.2,2.6,-7.9,1.6,8.9,595,1.4,0.4,4.9,246324
 2019-01-25T00:00:00.000Z,-5.3,47.3,0.4,-7.4,1.4,9.3,607,2.2,-0.2,5.3,263351
 2019-01-25T01:00:00.000Z,-5.3,47.3,2.5,-6.1,1.5,7.8,595,1.7,1,4.5,211479
 2019-01-25T02:00:00.000Z,-5.3,47.4,3,0.2,-0.6,4.8,605,-0.7,-1.4,2.9,178050
 2019-01-25T03:00:00.000Z,-5.4,47.4,2.7,0,-0.6,4.7,603,-1.6,-0.2,2.6,165997
 2019-01-25T04:00:00.000Z,-5.4,47.5,3.3,-1.6,0,4.5,599,-2.1,0.4,2.4,160430
 2019-01-25T05:00:00.000Z,-5.4,47.5,1,-0.8,-1.6,4.5,621,-1,-0.6,2.9,180918
 2019-01-25T06:00:00.000Z,-5.4,47.5,1.2,-1.6,0.5,4.6,620,-2.7,-0.7,3.2,175063
 2019-01-25T07:00:00.000Z,-5.4,47.6,3.4,0.7,2,4.8,599,-2.6,-2.6,3.2,170249
 2019-01-25T08:00:00.000Z,-5.4,47.6,2.9,0.6,2.4,4.6,606,-1.8,-2.2,3.1,177593
 2019-01-25T09:00:00.000Z,-5.4,47.7,2.6,-0.7,1.7,4.1,610,-0.9,-2.6,3.3,203218
 2019-01-25T10:00:00.000Z,-5.4,47.7,2.5,-0.1,1.6,4.6,615,-0.5,-2.9,3.4,172611
 2019-01-25T11:00:00.000Z,-5.4,47.7,3,-1.7,-1.5,4.6,606,1.2,-1.5,3.2,171696
 2019-01-25T12:00:00.000Z,-5.4,47.8,2,-3.2,-1.5,4.6,604,0.7,0,3,142068
 2019-01-25T13:00:00.000Z,-5.4,47.8,1.3,-3.4,0.2,4.4,610,-0.6,-0.8,3.1,167261
 2019-01-25T14:00:00.000Z,-5.4,47.9,0.2,-3.4,-1.9,4.7,609,0,-0.6,3.2,158841
 2019-01-25T15:00:00.000Z,-5.4,47.9,-1,-3.7,-1.3,4.9,607,0.2,-0.1,3.5,151341
 2019-01-25T16:00:00.000Z,-5.4,48,-0.1,-3.2,-0.3,4.3,606,-0.6,-1.3,3.3,159526
 2019-01-25T17:00:00.000Z,-5.4,48,2.1,-2.6,0,4.2,588,-0.2,-1.4,3.2,158391
 2019-01-25T18:00:00.000Z,-5.4,48,3.7,0.3,1.9,4.5,573,-1.9,-4.1,3.3,141414
 2019-01-25T19:00:00.000Z,-5.4,48.1,1.9,-1,-0.6,3.3,585,0,-2.8,3.3,169310
 2019-01-25T20:00:00.000Z,-5.4,48.1,-1.1,-1.6,-1.2,3,593,0.6,-2.3,3.2,162829
 2019-01-25T21:00:00.000Z,-5.4,48.2,-0.7,-2,0.5,3.2,574,0.5,-2.2,3,152630
 2019-01-25T22:00:00.000Z,-5.4,48.2,2,-1,0.6,3.1,554,-0.1,-2.4,3.4,158479
 2019-01-25T23:00:00.000Z,-5.4,48.3,0.4,-1.2,-1.4,3.1,550,0.6,-1.3,3.3,151951
 2019-01-26T00:00:00.000Z,-5.4,48.3,1.1,-1.5,0,3,546,-0.2,-0.4,3.1,138635
 2019-01-26T01:00:00.000Z,-5.4,48.3,-1.1,-1.4,0,2.7,553,-0.2,0.6,3,125300
 2019-01-26T02:00:00.000Z,-5.4,48.4,-0.2,-1.8,0.4,2.5,549,-0.3,1.1,2.8,107461
 2019-01-26T03:00:00.000Z,-5.4,48.4,-0.2,-2.4,-0.6,2.7,546,-0.1,0.7,2.9,105676
 2019-01-26T04:00:00.000Z,-5.4,48.5,0.3,-2.3,-0.7,2.9,540,-0.4,0.7,3.1,104741
 2019-01-26T05:00:00.000Z,-5.4,48.5,0.4,-1.9,0.3,3.6,517,-1.8,0.7,3.8,84995
 2019-01-26T06:00:00.000Z,-5.4,48.6,3.5,-1.6,0.4,4,494,-1.8,0.6,3.7,100027
 2019-01-26T07:00:00.000Z,-5.5,48.6,3.6,0.6,-0.8,4,486,-0.7,-1.5,4.5,95414
 2019-01-26T08:00:00.000Z,-5.5,48.6,4.1,0.2,0.1,4.4,481,-0.8,-1,4.7,81416
 2019-01-26T09:00:00.000Z,-5.5,48.7,-0.1,-2.7,-0.2,3.5,489,-1,0.8,5.7,97970
 2019-01-26T10:00:00.000Z,-5.5,48.7,-0.4,-2.6,-0.2,3.8,485,-0.8,0.7,6.1,88533
 2019-01-26T11:00:00.000Z,-5.5,48.8,1,-0.7,-0.5,3.5,482,-1.1,0,5.9,97405
 2019-01-26T12:00:00.000Z,-5.5,48.8,-0.9,-2.8,-0.1,4,486,-1.5,0.2,5.4,88089
 2019-01-26T13:00:00.000Z,-5.5,48.9,0.4,-1.7,-2.4,4,477,-0.1,-0.3,5.1,90533
 2019-01-26T14:00:00.000Z,-5.5,48.9,-0.6,-2.8,-1.4,3.9,475,-0.9,0.5,5.5,91617
 2019-01-26T15:00:00.000Z,-5.5,48.9,0,-3.1,0.8,4.1,471,-1.7,1,5.7,86525
 2019-01-26T16:00:00.000Z,-5.5,49,-0.3,-3,-0.1,4,474,-1.7,0.8,5.3,90241
 2019-01-26T17:00:00.000Z,-5.5,49,1.7,-1.8,1.2,3.7,460,-2.1,0.6,5.2,92964
 2019-01-26T18:00:00.000Z,-5.5,49.1,-0.7,-3.6,-0.2,4.7,474,-1.6,1.7,4.6,87127
 2019-01-26T19:00:00.000Z,-5.5,49.1,-1.4,-4.1,-0.3,4.6,475,-2.1,2.3,4.2,80888
 2019-01-26T20:00:00.000Z,-5.5,49.1,-0.1,-3.9,0,4.2,468,-2.5,2.1,4.1,91056
 2019-01-26T21:00:00.000Z,-5.5,49.2,1,-2.6,-0.4,4,453,-1.5,0.9,3.3,84343
 2019-01-26T22:00:00.000Z,-5.5,49.2,-0.9,-3.3,0.3,4.1,461,-2.5,1,3.9,81035
 2019-01-26T23:00:00.000Z,-5.5,49.3,0.6,-2.7,-1.8,4,449,-0.4,0.4,3.2,77811
 2019-01-27T00:00:00.000Z,-5.5,49.3,1.3,-3.6,-2.6,4.8,445,0.1,0.9,3,67109
 2019-01-27T01:00:00.000Z,-5.5,49.4,1.3,-4,-2,4.8,444,-0.4,1.3,3.3,72354
 2019-01-27T02:00:00.000Z,-5.5,49.4,2.7,-2,-2.4,4.6,433,0.4,-0.4,3.1,67300
 2019-01-27T03:00:00.000Z,-5.5,49.4,1.8,-2.1,-1.5,4.4,438,-0.3,-0.7,3.4,79761
 2019-01-27T04:00:00.000Z,-5.5,49.5,1.4,-2.6,-1.4,3.8,438,-0.5,0.2,3.6,84151
 2019-01-27T05:00:00.000Z,-5.5,49.5,2.7,-0.9,-1.7,3.8,426,-0.3,-1,3.4,76755
 2019-01-27T06:00:00.000Z,-5.5,49.6,2.4,0,-0.6,3.3,427,-1.3,-2.2,3.4,80798
 2019-01-27T07:00:00.000Z,-5.5,49.6,2.5,2.1,-1.1,3.6,431,-0.9,-4.6,3.6,81254
 2019-01-27T08:00:00.000Z,-5.5,49.7,2.4,0.8,-2,3.9,434,-0.3,-2.2,3.7,76811
 2019-01-27T09:00:00.000Z,-5.5,49.7,2.7,-1.2,-1.6,3.9,426,-0.6,0,3.3,65329
 2019-01-27T10:00:00.000Z,-5.5,49.7,1.7,-2.4,0.3,4.2,435,-2.2,0.5,3.6,66785
 2019-01-27T11:00:00.000Z,-5.5,49.8,2.9,-2.8,0.3,4.4,422,-2.2,1.5,3.2,57201
 2019-01-27T12:00:00.000Z,-5.6,49.8,4,0.1,0.8,4.2,414,-2.6,-1.1,3.3,52411
 2019-01-27T13:00:00.000Z,-5.6,49.9,3.5,0.3,1.9,4.3,417,-3.5,-1.2,3.5,51480
 2019-01-27T14:00:00.000Z,-5.6,49.9,3.2,-2.6,1.2,5,409,-3.8,1.4,3.1,49913
 2019-01-27T15:00:00.000Z,-5.6,50,0.6,-4.6,0.2,4.9,424,-2.6,3.1,3,47470
 2019-01-27T16:00:00.000Z,-5.6,50,2.3,-3.5,0,4.6,404,-2.1,2.4,2.7,42140
 2019-01-27T17:00:00.000Z,-5.6,50,4.3,-0.4,-0.4,4.4,387,-1.7,-1.2,2.9,49611
 2019-01-27T18:00:00.000Z,-5.6,50.1,4.1,-0.7,-1.1,4.5,385,-1.1,-0.5,2.7,43645
 2019-01-27T19:00:00.000Z,-5.6,50.1,3.6,-0.3,-1.2,4,393,-1.4,-1.3,2.7,48661
 2019-01-27T20:00:00.000Z,-5.6,50.2,2.7,-1,-1.1,3.5,399,-1.4,-0.8,3.2,60339
 2019-01-27T21:00:00.000Z,-5.6,50.2,1.1,-2.2,-2.2,3.6,407,-0.1,0.5,3.3,60957
 2019-01-27T22:00:00.000Z,-5.6,50.3,1.4,-3.2,-0.2,3.8,403,-1.9,1.7,3.3,58104
 2019-01-27T23:00:00.000Z,-5.6,50.3,0.8,-2,-0.2,3.2,407,-1.2,0.2,3.6,64962
 2019-01-28T00:00:00.000Z,-5.6,50.3,1.8,-1.1,-0.8,3,401,-0.8,-1,4,71837
 2019-01-28T01:00:00.000Z,-5.6,50.4,0.3,-2.7,-0.6,3.1,408,-0.9,0.8,4.1,60272
 2019-01-28T02:00:00.000Z,-5.6,50.4,-1.4,-2.5,0,3.3,420,-1.1,0.8,4,56117
 2019-01-28T03:00:00.000Z,-5.6,50.5,-1.1,-2.8,-0.1,3.2,413,-1.2,1,3.9,52049
 2019-01-28T04:00:00.000Z,-5.6,50.5,0.4,-1.5,-0.8,2.9,402,-0.7,-0.6,3.9,64017
 2019-01-28T05:00:00.000Z,-5.6,50.5,-1.1,-2.1,0,3.3,410,-1.6,-0.3,4,57633
 2019-01-28T06:00:00.000Z,-5.6,50.6,0.8,-1.2,1.1,3.1,397,-2.1,-1.1,4,63346
 2019-01-28T07:00:00.000Z,-5.6,50.6,1.6,-1.4,-1.8,3.1,389,0.1,-0.6,4.1,60212
 2019-01-28T08:00:00.000Z,-5.6,50.7,0,-1.6,1.4,3,396,-2.4,-0.7,4.5,65404
 2019-01-28T09:00:00.000Z,-5.6,50.7,-0.2,-2.5,-0.4,3.2,396,-1.2,-0.5,4.3,59324
 2019-01-28T10:00:00.000Z,-5.6,50.8,1.6,-1.5,0.7,3.1,381,-2,-1.4,4.3,59751
 2019-01-28T11:00:00.000Z,-5.6,50.8,1.2,-1.9,0.2,2.9,381,-1.4,-0.9,4.4,58956
 2019-01-28T12:00:00.000Z,-5.6,50.8,-2,-2,1.1,3.2,396,-1.7,-0.8,4.1,48631
 2019-01-28T13:00:00.000Z,-5.6,50.9,-1.2,-2.5,0.8,3.4,390,-1.4,-0.6,4.5,48557
 2019-01-28T14:00:00.000Z,-5.6,50.9,-0.5,-2.7,-0.4,3.4,385,-0.8,-0.1,4.4,49156
 2019-01-28T15:00:00.000Z,-5.6,51,-0.9,-2.3,-1.1,3.2,380,-0.1,-0.1,4.5,50193
 2019-01-28T16:00:00.000Z,-5.6,51,0.1,-2.5,-0.5,3.1,374,-0.7,0.5,4.4,53477
 2019-01-28T17:00:00.000Z,-5.7,51.1,-0.3,-2.6,0.2,3,372,-1.3,0.4,4.5,53296
 2019-01-28T18:00:00.000Z,-5.7,51.1,1.5,-2.3,-0.4,3.3,354,-0.4,0.1,3.6,42010
 2019-01-28T19:00:00.000Z,-5.7,51.1,-0.9,-2.9,-1.7,3.6,371,0.6,0,3.7,30704
 2019-01-28T20:00:00.000Z,-5.7,51.2,-0.1,-3.4,0.5,3.7,361,-0.9,1,3.3,38152
 2019-01-28T21:00:00.000Z,-5.7,51.2,0.5,-2.5,-0.9,3.3,356,0.5,0.5,3.4,34700
 2019-01-28T22:00:00.000Z,-5.7,51.3,0.6,-2.9,-0.7,3.5,355,0,0.3,3.4,37870
 2019-01-28T23:00:00.000Z,-5.7,51.3,-2,-3.1,-0.1,3.8,368,-0.5,0.6,3.7,28589
 2019-01-29T00:00:00.000Z,-5.7,51.4,-1.8,-2.6,-0.5,3.5,368,0.1,-0.1,4.1,32534
 2019-01-29T01:00:00.000Z,-5.7,51.4,2.4,-2.7,0.5,3.6,337,-1,1.4,3,37218
 2019-01-29T02:00:00.000Z,-5.7,51.4,2.9,-2.6,0.8,4.1,339,-1.3,1.6,3.5,37361
 2019-01-29T03:00:00.000Z,-5.7,51.5,1.8,-2.7,-0.1,4.4,344,-0.7,0.9,3.6,29916
 2019-01-29T04:00:00.000Z,-5.7,51.5,0.5,-3.7,0,4.5,357,-0.5,2.1,3.4,33572
 2019-01-29T05:00:00.000Z,-5.7,51.6,2.3,-2.7,2.6,4.4,341,-4.3,1.2,3.4,31100
 2019-01-29T06:00:00.000Z,-5.7,51.6,1.9,-2.2,1.2,4,341,-2.9,-0.5,4.7,34095
 2019-01-29T07:00:00.000Z,-5.7,51.7,2.4,-1.4,2.1,3.8,344,-2.6,-1.7,4,33670
 2019-01-29T08:00:00.000Z,-5.7,51.7,1.7,0.5,1.1,2.8,354,-0.9,-2.6,5.8,41890
 2019-01-29T09:00:00.000Z,-5.7,51.7,0,-1.9,0.6,2.8,358,-1.4,-0.5,5.6,43593
 2019-01-29T10:00:00.000Z,-5.7,51.8,-0.9,-2.3,0.4,2.8,359,-1.3,0.3,6.1,40349
 2019-01-29T11:00:00.000Z,-5.7,51.8,-2.3,-0.5,-0.8,2.6,354,-0.1,-0.3,6.2,36467
 2019-01-29T12:00:00.000Z,-5.7,51.9,-2.3,0.5,-0.4,2.5,353,-0.6,-1,6,30944
 2019-01-29T13:00:00.000Z,-5.7,51.9,-0.4,1.8,-1.4,2.5,355,0.6,-1.6,5.2,35640
 2019-01-29T14:00:00.000Z,-5.7,51.9,0.7,0.8,-0.5,1.5,350,-0.2,-0.8,5.1,45613
 2019-01-29T15:00:00.000Z,-5.7,52,1.7,1.6,-0.3,2.4,343,-0.5,-1,4.5,35591
 2019-01-29T16:00:00.000Z,-5.7,52,2.2,1.2,0.6,2.7,333,-2.2,-1,3.2,25406
 2019-01-29T17:00:00.000Z,-5.7,52.1,2.1,0.3,1.2,2.5,333,-2.4,0.2,3.8,28303
 2019-01-29T18:00:00.000Z,-5.7,52.1,2.5,-0.4,0.5,2.6,328,-1.5,0.6,3.4,23960
 2019-01-29T19:00:00.000Z,-5.7,52.2,2.3,-0.6,-0.3,2.5,325,-1,0.7,2.5,18154
 2019-01-29T20:00:00.000Z,-5.7,52.2,1.9,-0.6,-0.6,2.2,323,-0.8,0.5,2.7,20853
 2019-01-29T21:00:00.000Z,-5.7,52.2,0.7,-1.4,-0.3,1.7,325,-1.1,2.4,2.8,23802
 2019-01-29T22:00:00.000Z,-5.7,52.3,1.7,-1.3,-0.2,2.2,319,-0.8,2.3,2.5,16126
 2019-01-29T23:00:00.000Z,-5.8,52.3,2,-0.5,-0.4,2.2,312,-0.3,1.1,2.5,13575
 2019-01-30T00:00:00.000Z,-5.8,52.4,1.5,-0.6,-0.9,2.1,314,0.8,0.8,2.5,13131
 2019-01-30T01:00:00.000Z,-5.8,52.4,1.8,0.1,-0.8,2,313,0.6,-0.7,2.5,10315
 2019-01-30T02:00:00.000Z,-5.8,52.5,1.7,0,-1.1,2.1,312,1.2,-1,2.6,10070
 2019-01-30T03:00:00.000Z,-5.8,52.5,1.4,-0.9,-0.8,2.1,301,2.7,0.2,3.1,11628
 2019-01-30T04:00:00.000Z,-5.8,52.5,-1.9,-0.9,0.7,2.3,303,2.6,0.7,4.9,8228
 2019-01-30T05:00:00.000Z,-5.8,52.6,-2,-1,0.1,2.3,301,2.8,0.7,5.4,8511
 2019-01-30T06:00:00.000Z,-5.8,52.6,-0.9,-1.8,1.1,2.4,297,2.7,0.7,5.9,8486
 2019-01-30T07:00:00.000Z,-5.8,52.7,-0.2,-1.8,0.9,2.2,296,2.2,1,6.6,9733
 2019-01-30T08:00:00.000Z,-5.8,52.7,-0.5,-2,0,2.2,294,1.7,1.3,7.1,10462
 2019-01-30T09:00:00.000Z,-5.8,52.8,-0.3,-2.1,0.2,2.3,294,1.3,1.9,7.1,11375
 2019-01-30T10:00:00.000Z,-5.8,52.8,0.2,-1.9,1.2,2.6,292,1.2,2.1,7.2,10118
 2019-01-30T11:00:00.000Z,-5.8,52.8,0.8,-1.9,1.7,2.7,290,0.6,2.3,6.7,10016
 2019-01-30T12:00:00.000Z,-5.8,52.9,0.2,-2.2,0.6,2.3,286,0.3,2.3,8.5,10602
 2019-01-30T13:00:00.000Z,-5.8,52.9,1.1,-2.3,0.6,2.7,293,1.9,2.7,7.6,9902
 2019-01-30T14:00:00.000Z,-5.8,53,1.6,-2.6,0.3,3.2,292,1.9,2.7,8,10759
 2019-01-30T15:00:00.000Z,-5.8,53,1.5,-2.7,-1,3.3,292,2.7,2.6,8.5,11619
 2019-01-30T16:00:00.000Z,-5.8,53.1,0.2,-3,-0.9,3.2,298,2.7,2.7,10,11858
 2019-01-30T17:00:00.000Z,-5.8,53.1,1.4,-1,-2.9,3.8,301,4.6,2.4,11.9,16042
 2019-01-30T18:00:00.000Z,-5.8,53.1,1,0.6,-2.1,3,307,0.9,2,15.9,17418
 2019-01-30T19:00:00.000Z,-5.8,53.2,1.7,-0.5,-0.6,2.2,307,0.2,2.5,16.8,16653
 2019-01-30T20:00:00.000Z,-5.8,53.2,0.4,-1.1,0.5,2.2,305,1.4,2.2,17,15932
 2019-01-30T21:00:00.000Z,-5.8,53.3,-0.1,-1.5,-1.4,2.3,304,2,2.1,17.1,15832
 2019-01-30T22:00:00.000Z,-5.8,53.3,1.5,-0.9,-0.6,2.2,298,2,1.9,16.2,14649
 2019-01-30T23:00:00.000Z,-5.8,53.3,1.1,-0.5,1.1,2,295,1.5,1.9,14.9,14418
 2019-01-31T00:00:00.000Z,-5.8,53.4,2,-1.3,0.7,2.6,293,1.5,2.1,13,13490
 2019-01-31T01:00:00.000Z,-5.8,53.4,1.8,-1.5,0.4,2.4,298,2.1,2.6,18.5,10173
 2019-01-31T02:00:00.000Z,-5.8,53.5,1.8,-1.9,0.9,3.2,308,3,4.9,28.8,16147
 2019-01-31T03:00:00.000Z,-5.8,53.5,2.8,-2.3,0.2,3.8,310,3.8,5.2,33.4,18578
 2019-01-31T04:00:00.000Z,-5.8,53.6,0,-0.4,-0.1,2.3,318,2.5,4.1,36.9,25564
 2019-01-31T05:00:00.000Z,-5.8,53.6,-5.8,5.6,1.7,8.4,335,1.7,1,20,22624
 2019-01-31T06:00:00.000Z,-5.8,53.6,-5.6,6.4,-1,8.8,335,0.9,0.2,12.4,36025
 2019-01-31T07:00:00.000Z,-5.9,53.7,-5.3,5.1,-1.3,7.8,332,2.3,-1.1,13.6,39990
 2019-01-31T08:00:00.000Z,-5.9,53.7,-2.7,6.3,-1.8,7.5,329,0.9,0.1,12.7,43472
 2019-01-31T09:00:00.000Z,-5.9,53.8,-1.7,5.2,-3.6,6.7,324,2,0.1,15,43892
 2019-01-31T10:00:00.000Z,-5.9,53.8,-4.2,6.6,-3,8.6,332,3.2,1.3,15.5,42476
 2019-01-31T11:00:00.000Z,-5.9,53.9,-6.1,7.4,-0.8,9.7,341,2.4,1.7,17.2,38912
 2019-01-31T12:00:00.000Z,-5.9,53.9,-5.9,7.9,-5.4,11.4,342,1.5,3.8,20.3,50495
 2019-01-31T13:00:00.000Z,-5.9,53.9,-9.6,9,-2.5,14,352,0.8,5,24.3,60197
 2019-01-31T14:00:00.000Z,-5.9,54,-8,9.7,-5.6,15,365,0.5,6.9,30.4,61855
 2019-01-31T15:00:00.000Z,-5.9,54,-7.7,2,6,12.1,367,1.6,5.1,26,99424
 2019-01-31T16:00:00.000Z,-5.9,54.1,-7.7,9.8,1.3,14,404,-3.5,2.5,13.3,148356
 2019-01-31T17:00:00.000Z,-5.9,54.1,-1.9,1.2,1,11.3,420,-5.1,0.3,13.3,219592
 2019-01-31T18:00:00.000Z,-5.9,54.2,-5.6,0.1,-7.3,13.3,443,-3.7,-1.5,13.7,221442
 2019-01-31T19:00:00.000Z,-5.9,54.2,-13,5.9,-5.3,15.7,437,-2.3,-1.9,21.5,217594
 2019-01-31T20:00:00.000Z,-5.9,54.2,-7,4,-11.3,15.2,428,1.2,-0.4,16.6,165992
 2019-01-31T21:00:00.000Z,-5.9,54.3,-4.4,3,-8.6,14.4,457,0.4,-2.4,11.4,148971
 2019-01-31T22:00:00.000Z,-5.9,54.3,-5.4,3.8,3.2,8.9,496,1.9,-6.4,12.7,240564
 2019-01-31T23:00:00.000Z,-5.9,54.4,-8.3,2.9,8.9,12.9,522,2.4,-8.3,6.9,225095
 2019-02-01T00:00:00.000Z,-5.9,54.4,-5.5,5.9,2.4,9.9,534,1.1,-8.6,8.4,356266
 2019-02-01T01:00:00.000Z,-5.9,54.4,-6.5,3,1.6,8.2,518,2.7,-10.1,8.1,458241
 2019-02-01T02:00:00.000Z,-5.9,54.5,-4.9,3.1,-4.2,8,502,3.8,-10.3,8.2,445147
 2019-02-01T03:00:00.000Z,-5.9,54.5,-2.9,5.9,-3,8.9,487,6.2,-8.7,6.5,385483
 2019-02-01T04:00:00.000Z,-5.9,54.6,1.7,5,-5.1,8,468,3.9,-8.8,4.8,358422
 2019-02-01T05:00:00.000Z,-5.9,54.6,-3.7,9.8,-1,10.9,454,-1.7,-9.3,4.3,235706
 2019-02-01T06:00:00.000Z,-5.9,54.7,1.7,7.8,-4.4,11.2,423,-0.8,-6.2,5.1,316332
 2019-02-01T07:00:00.000Z,-5.9,54.7,-4,5.5,-1.9,11.3,452,-6.2,-3.5,5.3,201194
 2019-02-01T08:00:00.000Z,-5.9,54.7,-4.9,2.1,4.1,9.6,497,-7.5,-5.5,8,337499
 2019-02-01T09:00:00.000Z,-5.9,54.8,-1.9,4.5,1.6,7.8,558,-4.2,-2.9,5,283825
 2019-02-01T10:00:00.000Z,-5.9,54.8,-0.1,2.1,2.9,4.1,627,-0.6,-1,3.1,181156
 2019-02-01T11:00:00.000Z,-5.9,54.9,-3.2,-0.2,1.2,3.9,587,-1.2,-2.3,1.9,139816
 2019-02-01T12:00:00.000Z,-5.9,54.9,-3.1,-1.4,-1.8,4,591,-4.3,-2.9,2.2,154442
 2019-02-01T13:00:00.000Z,-5.9,55,-3.1,0.3,-0.1,3.7,588,-2.9,-2.3,2.2,153938
 2019-02-01T14:00:00.000Z,-5.9,55,-2.7,1.9,-0.8,4,588,-3.9,-0.4,2.2,140262
 2019-02-01T15:00:00.000Z,-6,55,-3.8,1.4,-2,4.8,570,-5.7,-0.6,2.1,112280
 2019-02-01T16:00:00.000Z,-6,55.1,-4.1,1.8,-0.6,5.1,561,-4.1,-1,2.2,102632
 2019-02-01T17:00:00.000Z,-6,55.1,-4.8,-0.8,0.4,5.2,546,-3.5,-4.6,2.3,98536
 2019-02-01T18:00:00.000Z,-6,55.2,-4.6,-0.4,2,5.4,541,-1.6,-4.6,2.3,98439
 2019-02-01T19:00:00.000Z,-6,55.2,-2.7,2.9,2.3,5.6,563,-1.5,-1.3,2.5,140081
 2019-02-01T20:00:00.000Z,-6,55.3,-2.1,3.5,1.6,5.7,568,-3.1,-0.9,3.2,160170
 2019-02-01T21:00:00.000Z,-6,55.3,-2,3.5,-0.1,5.3,570,-5.6,-1.9,4,183242
 2019-02-01T22:00:00.000Z,-6,55.3,-1.6,4.6,0.7,5.6,567,-4.4,-1.3,4.2,195478
 2019-02-01T23:00:00.000Z,-6,55.4,-2.6,3.1,2.3,5.9,550,-3.6,-1.8,4.5,199870
 2019-02-02T00:00:00.000Z,-6,55.4,-3.7,4.3,-1.1,6.6,538,-6.9,-0.4,3.8,168535
 2019-02-02T01:00:00.000Z,-6,55.5,-2.5,3.4,1.4,6.6,547,-5,0.1,3.8,194860
 2019-02-02T02:00:00.000Z,-6,55.5,-3.8,2.9,1.3,6.6,543,-4.3,0.6,3.6,185577
 2019-02-02T03:00:00.000Z,-6,55.6,-2.2,3.9,-0.2,5.9,561,-4.8,0.9,4,206380
 2019-02-02T04:00:00.000Z,-6,55.6,-1.7,4.8,0.2,6.6,568,-4.1,1.6,4,179539
 2019-02-02T05:00:00.000Z,-6,55.6,-0.9,3.7,1.3,6.2,573,-3.5,0.5,4.1,203642
 2019-02-02T06:00:00.000Z,-6,55.7,-2.7,4.9,1.1,7.3,567,-4.1,0.5,4.9,238917
 2019-02-02T07:00:00.000Z,-6,55.7,-2.9,2.7,-3.3,6.3,569,-5.4,0.3,4.4,234985
 2019-02-02T08:00:00.000Z,-6,55.8,-0.9,3.1,-1.5,5.2,577,-3.4,0.5,4.9,219855
 2019-02-02T09:00:00.000Z,-6,55.8,-2,2,-0.2,4.2,577,-2.2,0,4.2,204663
 2019-02-02T10:00:00.000Z,-6,55.8,-3.2,0.2,-0.2,4.2,568,-2,-1,4.2,184150
 2019-02-02T11:00:00.000Z,-6,55.9,-3.2,2.2,-1.2,4.8,564,-2.8,0.7,4.2,165436
 2019-02-02T12:00:00.000Z,-6,55.9,-2.3,3.4,0.6,5.3,571,-1.3,0.6,4.1,168899
 2019-02-02T13:00:00.000Z,-6,56,-2.2,4.7,1.6,5.9,575,-1.3,0.7,4.7,181011
 2019-02-02T14:00:00.000Z,-6,56,-3.5,4.3,-1.7,5.9,567,-2.1,1.4,4.1,151548
 2019-02-02T15:00:00.000Z,-6,56.1,-4,3.6,0,5.7,581,0.6,0.6,3.5,162021
 2019-02-02T16:00:00.000Z,-6,56.1,-3.9,-0.2,-1.2,4.6,584,0.1,-2.5,4.4,213329
 2019-02-02T17:00:00.000Z,-6,56.1,-1.7,0,-1.6,4.2,597,-1.2,-1,4.4,204454
 2019-02-02T18:00:00.000Z,-6,56.2,-1.8,4,1.9,5.3,600,1.2,0.2,4.2,183505
 2019-02-02T19:00:00.000Z,-6,56.2,-2.6,-0.5,-0.5,5.1,596,0.4,-2.5,4.6,202541
 2019-02-02T20:00:00.000Z,-6,56.3,-0.8,2.9,-1,4.9,608,-0.6,-2,3.8,212773
 2019-02-02T21:00:00.000Z,-6,56.3,-2.5,2.2,1.6,4.9,609,0.1,-3.1,2.9,197134
 2019-02-02T22:00:00.000Z,-6,56.4,-3.1,2.4,0.1,4.6,599,-1.5,-2.2,3.2,179457
 2019-02-02T23:00:00.000Z,-6,56.4,-3.4,1.9,-0.9,4.6,590,-2.1,-1.6,2.5,129828
 2019-02-03T00:00:00.000Z,-6.1,56.4,-1.7,3.2,-1.7,4.6,604,-2.8,-0.2,2.7,132642
 2019-02-03T01:00:00.000Z,-6.1,56.5,-1.2,1.5,-1.9,4.1,616,-2.8,-1.4,2.7,174593
 2019-02-03T02:00:00.000Z,-6.1,56.5,-1.2,1.6,-1.8,3.9,617,-2.8,-1.2,2.7,155317
 2019-02-03T03:00:00.000Z,-6.1,56.6,-1.2,2,-2.5,3.9,621,-3.3,-1.1,2.4,136267
 2019-02-03T04:00:00.000Z,-6.1,56.6,-1,0.4,-2.1,3.9,623,-2.6,-2.3,2.5,134990
